source_layer,market,app_name,monetization_signal,observed_price_signal,evidence_quality,source_url,interpretation
"google_play_pricing","coaching","Hapday - AI Life Coach","free_download|offers_iap","$1.99 - $69.99 per item","medium","https://play.google.com/store/apps/details?id=com.hapday.healthy.solutions.hapday&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","coaching","Coaching Log (ICF Coaches)","free_download|offers_iap","$4.99 - $49.99 per item","medium","https://play.google.com/store/apps/details?id=app.clarivia.coaching_log&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","coaching","The Coach: Men’s Health & Life","free_download|offers_iap","$9.99 - $49.99 per item","medium","https://play.google.com/store/apps/details?id=com.vamapps.thecoach&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","coaching","ADY AI Life Coach, Habit Share","free_download|offers_iap","$4.99 - $99.99 per item","medium","https://play.google.com/store/apps/details?id=com.habit.development.ReadyApp&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","coaching","ElCoach - Workout & Meal plans","free_download|offers_iap","$0.49 - $79.99 per item","medium","https://play.google.com/store/apps/details?id=com.elcoach.me&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","coaching","HerPocket Coach™:AI Love Coach","free_download|offers_iap","$9.99 - $499.99 per item","medium","https://play.google.com/store/apps/details?id=com.shaybetter&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","coaching","Liftoff - Ranked Gym Workouts","free_download|offers_iap","$0.99 - $99.99 per item","medium","https://play.google.com/store/apps/details?id=com.gymbros.app&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","coaching","Lyfta: Gym Log Workout Tracker","free_download|offers_iap","$5.00 - $79.99 per item","medium","https://play.google.com/store/apps/details?id=com.lyfta&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","coaching","Coach 360 - Football","free_download|offers_iap","$3.99 - $94.99 per item","medium","https://play.google.com/store/apps/details?id=com.coach360.foot&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","coaching","Executive Ready AI Coach Rocky","free_download|offers_iap","$0.99 - $99.00 per item","medium","https://play.google.com/store/apps/details?id=ai.rocky.app&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","coaching","Coach Kai: AI Nutrition Coach","free_download|offers_iap","$4.99 - $47.99 per item","medium","https://play.google.com/store/apps/details?id=com.coachkai.app&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","coaching","The Coaching Record","free_download|offers_iap","$9.99 - $99.99 per item","medium","https://play.google.com/store/apps/details?id=com.thecoachingrecord.app&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","coaching","Visualife AI","free_download|offers_iap","$4.99 - $29.99 per item","medium","https://play.google.com/store/apps/details?id=com.visuelife.app&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","coaching","Virtual Voice Coach","free_download|offers_iap","$0.49 - $400.00 per item","medium","https://play.google.com/store/apps/details?id=com.p5l76tcxgcj9.pt3dq65sapp1&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","coaching","MyFitCoach - Workout Planner","free_download|offers_iap","$9.99 - $334.99 per item","medium","https://play.google.com/store/apps/details?id=de.myfitcoach.tim.mfc&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","coaching","Hevy - Gym Log Workout Tracker","free_download|offers_iap","$2.99 - $74.99 per item","medium","https://play.google.com/store/apps/details?id=com.hevy&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","coaching","Unlimits AI Life coach & Goals","free_download|offers_iap","$2.99 - $89.99 per item","medium","https://play.google.com/store/apps/details?id=com.unlimits.app&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","coaching","BetterMe: Health Coaching","free_download|offers_iap","$0.99 - $179.99 per item","medium","https://play.google.com/store/apps/details?id=com.gen.workoutme&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","coaching","Personal Training Coach","free_download|offers_iap","$0.99 - $34.99 per item","medium","https://play.google.com/store/apps/details?id=com.maxworkoutcoach.workouttrainer.workouttrainer&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","mindfulness","Insight Timer - Meditation App","free_download|offers_iap","$1.99 - $199.99 per item","medium","https://play.google.com/store/apps/details?id=com.spotlightsix.zentimerlite2&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","mindfulness","Simple Habit: Meditation","free_download|offers_iap","$4.99 - $131.99 per item","medium","https://play.google.com/store/apps/details?id=com.simplehabit.simplehabitapp&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","mindfulness","Balance: Meditation & Sleep","free_download|offers_iap","$4.99 - $399.99 per item","medium","https://play.google.com/store/apps/details?id=com.elevatelabs.geonosis&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","mindfulness","Serenity: Guided Meditation","free_download|offers_iap","$2.99 - $149.99 per item","medium","https://play.google.com/store/apps/details?id=uk.co.serenity.guided.meditation&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","mindfulness","Meditation | Down Dog","free_download|offers_iap","$3.99 - $119.99 per item","medium","https://play.google.com/store/apps/details?id=com.downdogapp.meditation&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","mindfulness","Headspace: Sleep & Meditate","free_download|offers_iap","$4.99 - $119.99 per item","medium","https://play.google.com/store/apps/details?id=com.getsomeheadspace.android&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","mindfulness","Calm - Sleep, Meditate, Relax","free_download|offers_iap","$0.99 - $399.99 per item","medium","https://play.google.com/store/apps/details?id=com.calm.android&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","mindfulness","Atom: Meditation for Beginners","free_download|offers_iap","$3.00 - $120.00 per item","medium","https://play.google.com/store/apps/details?id=com.subconscious.thrive&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
